"Date","DISVX"
"2020-10-23",48301.79
"2020-10-26",47432.01
"2020-10-27",46939.13
"2020-10-28",45344.54
"2020-10-29",45489.5
"2020-10-30",45373.53
"2020-11-02",45982.37
"2020-11-03",47084.1
"2020-11-04",47258.05
"2020-11-05",48301.79
"2020-11-06",48475.74
"2020-11-09",49751.42
"2020-11-10",50563.22
"2020-11-11",50882.14
"2020-11-12",50302.28
"2020-11-13",50882.14
"2020-11-16",51896.88
"2020-11-17",51925.87
"2020-11-18",51867.89
"2020-11-19",51896.88
"2020-11-20",52099.83
"2020-11-23",52534.72
"2020-11-24",53549.46
"2020-11-25",53375.51
"2020-11-27",53694.42
"2020-11-30",52505.72
"2020-12-01",53926.37
"2020-12-02",54013.34
"2020-12-03",54477.23
"2020-12-04",54941.11
"2020-12-07",54506.22
"2020-12-08",54564.2
"2020-12-09",54651.18
"2020-12-10",54535.21
"2020-12-11",54216.29
"2020-12-14",54456.7
"2020-12-15",55428.61
"2020-12-16",55664.23
"2020-12-17",56194.37
"2020-12-18",55899.85
"2020-12-21",55104.64
"2020-12-22",54692.32
"2020-12-23",55516.97
"2020-12-24",55782.04
"2020-12-28",55988.2
"2020-12-29",56341.63
"2020-12-30",56488.89
"2020-12-31",56341.63
"2021-01-04",56223.82
"2021-01-05",57077.93
"2021-01-06",57902.58
"2021-01-07",58344.36
"2021-01-08",58403.26
"2021-01-11",57519.71
"2021-01-12",58226.55
"2021-01-13",57961.48
"2021-01-14",58314.91
"2021-01-15",57195.73
"2021-01-19",57519.71
"2021-01-20",58197.1
"2021-01-21",58108.74
"2021-01-22",57490.25
"2021-01-25",56960.12
"2021-01-26",57048.47
"2021-01-27",55723.13
"2021-01-28",56429.98
"2021-01-29",55546.42
"2021-02-01",56341.63
"2021-02-02",56901.21
"2021-02-03",57372.45
"2021-02-04",57608.06
"2021-02-05",58285.46
"2021-02-08",58962.85
"2021-02-09",59139.56
"2021-02-10",58874.5
"2021-02-11",59080.66
"2021-02-12",59257.37
"2021-02-16",59816.96
"2021-02-17",59463.54
"2021-02-18",58845.04
"2021-02-19",59198.47
"2021-02-22",59728.6
"2021-02-23",59816.96
"2021-02-24",60494.35
"2021-02-25",59522.44
"2021-02-26",58727.24
"2021-03-01",59816.96
"2021-03-02",59787.51
"2021-03-03",60023.12
"2021-03-04",59434.08
"2021-03-05",59934.77
"2021-03-08",59993.67
"2021-03-09",60995.04
"2021-03-10",61142.3
"2021-03-11",61819.69
"2021-03-12",61819.69
"2021-03-15",62025.86
"2021-03-16",62025.86
"2021-03-17",62408.73
"2021-03-18",61790.24
"2021-03-19",61937.5
"2021-03-22",62084.76
"2021-03-23",60788.87
"2021-03-24",60494.35
"2021-03-25",60936.13
"2021-03-26",61878.6
"2021-03-29",61407.37
"2021-03-30",61251.48
"2021-03-31",60927.24
"2021-04-01",61752.57
"2021-04-05",62401.05
"2021-04-06",62312.62
"2021-04-07",62460
"2021-04-08",62518.95
"2021-04-09",62460
"2021-04-12",62194.71
"2021-04-13",62666.33
"2021-04-14",62695.81
"2021-04-15",63226.38
"2021-04-16",63550.62
"2021-04-19",63580.09
"2021-04-20",62460
"2021-04-21",62784.24
"2021-04-22",62607.38
"2021-04-23",63314.81
"2021-04-26",63668.52
"2021-04-27",63432.71
"2021-04-28",63786.43
"2021-04-29",63756.95
"2021-04-30",63049.52
"2021-05-03",63786.43
"2021-05-04",63137.95
"2021-05-05",63904.33
"2021-05-06",64611.76
"2021-05-07",65643.43
"2021-05-10",65702.38
"2021-05-11",65112.85
"2021-05-12",63992.76
"2021-05-13",64110.66
"2021-05-14",65053.9
"2021-05-17",65142.33
"2021-05-18",65407.62
"2021-05-19",64641.24
"2021-05-20",65289.71
"2021-05-21",65171.81
"2021-05-24",65613.95
"2021-05-25",65230.76
"2021-05-26",65142.33
"2021-05-27",65437.09
"2021-05-28",65643.43
"2021-06-01",66350.85
"2021-06-02",66527.71
"2021-06-03",66085.57
"2021-06-04",66675.09
"2021-06-07",66675.09
"2021-06-08",66468.76
"2021-06-09",66085.57
"2021-06-10",66174
"2021-06-11",66174
"2021-06-14",66085.57
"2021-06-15",65790.81
"2021-06-16",65112.85
"2021-06-17",64258.05
"2021-06-18",63049.52
"2021-06-21",63904.33
"2021-06-22",64199.09
"2021-06-23",63933.81
"2021-06-24",64317
"2021-06-25",64582.28
"2021-06-28",64051.71
"2021-06-29",63927.12
"2021-06-30",63661.25
"2021-07-01",63868.03
"2021-07-02",64458.86
"2021-07-06",64045.28
"2021-07-07",63897.58
"2021-07-08",63070.42
"2021-07-09",64281.61
"2021-07-12",64252.07
"2021-07-13",64045.28
"2021-07-14",64192.99
"2021-07-15",63572.62
"2021-07-16",62893.18
"2021-07-19",61327.49
"2021-07-20",61888.77
"2021-07-21",63099.96
"2021-07-22",63188.59
"2021-07-23",63484
"2021-07-26",64104.36
"2021-07-27",64045.28
"2021-07-28",64370.23
"2021-07-29",64872.43
"2021-07-30",64399.78
"2021-08-02",64842.89
"2021-08-03",65226.93
"2021-08-04",64813.35
"2021-08-05",64931.52
"2021-08-06",64695.19
"2021-08-09",64458.86
"2021-08-10",64724.73
"2021-08-11",65433.72
"2021-08-12",65374.63
"2021-08-13",65670.05
"2021-08-16",65167.85
"2021-08-17",64252.07
"2021-08-18",64311.15
"2021-08-19",63218.13
"2021-08-20",63336.29
"2021-08-23",64133.9
"2021-08-24",64636.1
"2021-08-25",65079.22
"2021-08-26",64695.19
"2021-08-27",65522.34
"2021-08-30",65640.5
"2021-08-31",65670.05
"2021-09-01",66083.62
"2021-09-02",66379.03
"2021-09-03",66910.78
"2021-09-07",66497.2
"2021-09-08",65876.83
"2021-09-09",65995
"2021-09-10",65817.75
"2021-09-13",66615.36
"2021-09-14",66260.87
"2021-09-15",66379.03
"2021-09-16",66290.41
"2021-09-17",65581.42
"2021-09-20",64163.45
"2021-09-21",64399.78
"2021-09-22",64783.81
"2021-09-23",65699.59
"2021-09-24",65404.18
"2021-09-27",65670.05
"2021-09-28",64488.4
"2021-09-29",64101.41
"2021-09-30",64042.14
"2021-10-01",64308.86
"2021-10-04",63834.69
"2021-10-05",64279.22
"2021-10-06",63923.6
"2021-10-07",64279.22
"2021-10-08",64457.03
"2021-10-11",64279.22
"2021-10-12",64368.13
"2021-10-13",64842.29
"2021-10-14",65405.37
"2021-10-15",65938.81
"2021-10-18",65968.44
"2021-10-19",66294.43
"2021-10-20",66264.79
"2021-10-21",65760.99
"2021-10-22",65938.81
"2021-10-25",66205.52
"2021-10-26",66235.16
"2021-10-27",65879.53
"2021-10-28",66353.7
"2021-10-29",65612.82
"2021-11-01",66383.34
"2021-11-02",65820.26
"2021-11-03",66353.7
"2021-11-04",66205.52
"2021-11-05",66294.43
"2021-11-08",66590.78
"2021-11-09",66264.79
"2021-11-10",65523.91
"2021-11-11",65760.99
"2021-11-12",66027.71
"2021-11-15",65760.99
"2021-11-16",65257.19
"2021-11-17",65049.74
"2021-11-18",65138.65
"2021-11-19",64308.86
"2021-11-22",64042.14
"2021-11-23",64012.5
"2021-11-24",63597.61
"2021-11-26",62026.93
"2021-11-29",61967.66
"2021-11-30",61463.86
"2021-12-01",61374.95
"2021-12-02",62056.57
"2021-12-03",61967.66
"2021-12-06",62530.73
"2021-12-07",63834.69
"2021-12-08",63923.6
"2021-12-09",63390.16
"2021-12-10",63567.97
"2021-12-13",62702.17
"2021-12-14",62488.49
"2021-12-15",62976.91
"2021-12-16",63190.6
"2021-12-17",62641.12
"2021-12-20",62183.22
"2021-12-21",63037.97
"2021-12-22",63770.61
"2021-12-23",64167.46
"2021-12-27",64655.89
"2021-12-28",64747.47
"2021-12-29",65266.43
"2021-12-30",65022.21
"2021-12-31",65296.96
"2022-01-03",65358.01
"2022-01-04",66090.65
"2022-01-05",65724.33
"2022-01-06",65693.81
"2022-01-07",66029.6
"2022-01-10",65449.59
"2022-01-11",66426.45
"2022-01-12",67281.2
"2022-01-13",67159.09
"2022-01-14",67067.51
"2022-01-18",66029.6
"2022-01-19",65938.02
"2022-01-20",65358.01
"2022-01-21",64381.15
"2022-01-24",63465.34
"2022-01-25",63526.4
"2022-01-26",63190.6
"2022-01-27",62793.75
"2022-01-28",63129.55
"2022-01-31",64197.99
"2022-02-01",64839.05
"2022-02-02",65480.12
"2022-02-03",64961.16
"2022-02-04",64991.69
"2022-02-07",65296.96
"2022-02-08",65632.75
"2022-02-09",66701.19
"2022-02-10",66090.65
"2022-02-11",65693.81
"2022-02-14",65266.43
"2022-02-15",66243.29
"2022-02-16",66548.56
"2022-02-17",65663.28
"2022-02-18",65266.43
"2022-02-22",64289.57
"2022-02-23",63831.67
"2022-02-24",62885.33
"2022-02-25",64136.94
"2022-02-28",63984.3
"2022-03-01",62549.54
"2022-03-02",63099.02
"2022-03-03",62213.74
"2022-03-04",60809.51
"2022-03-07",59283.16
"2022-03-08",59405.27
"2022-03-09",61358.99
"2022-03-10",61297.94
"2022-03-11",61084.25
"2022-03-14",61328.46
"2022-03-15",61542.15
"2022-03-16",63190.6
"2022-03-17",63648.51
"2022-03-18",64045.36
"2022-03-21",64075.88
"2022-03-22",64564.31
"2022-03-23",63984.3
"2022-03-24",63984.3
"2022-03-25",64259.04
"2022-03-28",63801.14
"2022-03-29",64869.58
"2022-03-30",64585.99
"2022-03-31",63608.34
"2022-04-01",64158.26
"2022-04-04",64433.23
"2022-04-05",63486.13
"2022-04-06",62569.58
"2022-04-07",62600.13
"2022-04-08",62997.3
"2022-04-11",62508.48
"2022-04-12",62355.72
"2022-04-13",63241.72
"2022-04-14",63211.17
"2022-04-18",62844.55
"2022-04-19",63150.06
"2022-04-20",63913.85
"2022-04-21",63363.92
"2022-04-22",62202.96
"2022-04-25",61378.07
"2022-04-26",60033.8
"2022-04-27",60003.25
"2022-04-28",60889.25
"2022-04-29",60461.53
"2022-05-02",60186.56
"2022-05-03",60767.04
"2022-05-04",61653.04
"2022-05-05",59819.94
"2022-05-06",59361.67
"2022-05-09",57528.58
"2022-05-10",57559.13
"2022-05-11",57406.37
"2022-05-12",56917.55
"2022-05-13",58353.47
"2022-05-16",58567.33
"2022-05-17",59667.19
"2022-05-18",58689.54
"2022-05-19",59270.02
"2022-05-20",59392.22
"2022-05-23",60492.08
"2022-05-24",60278.22
"2022-05-25",60522.63
"2022-05-26",61194.76
"2022-05-27",61714.14
"2022-05-31",61561.38
"2022-06-01",61469.73
"2022-06-02",62630.69
"2022-06-03",61866.9
"2022-06-06",62141.86
"2022-06-07",62508.48
"2022-06-08",61866.9
"2022-06-09",60675.39
"2022-06-10",59208.91
"2022-06-13",56978.65
"2022-06-14",56459.27
"2022-06-15",57436.92
"2022-06-16",56184.31
"2022-06-17",55726.03
"2022-06-21",56459.27
"2022-06-22",55695.48
"2022-06-23",54778.94
"2022-06-24",55939.9
"2022-06-27",56153.76
"2022-06-28",56184.31
"2022-06-29",55418.69
"2022-06-30",54926.35
"2022-07-01",54834.04
"2022-07-05",53326.25
"2022-07-06",52864.69
"2022-07-07",54095.53
"2022-07-08",54372.47
"2022-07-11",53510.88
"2022-07-12",53233.94
"2022-07-13",53264.71
"2022-07-14",52403.12
"2022-07-15",53141.63
"2022-07-18",53818.59
"2022-07-19",55172.52
"2022-07-20",55049.43
"2022-07-21",55634.08
"2022-07-22",55449.46
"2022-07-25",55911.02
"2022-07-26",55172.52
"2022-07-27",56280.28
"2022-07-28",56680.3
"2022-07-29",57449.58
"2022-08-01",57511.12
"2022-08-02",56649.53
"2022-08-03",56741.84
"2022-08-04",56895.7
"2022-08-05",56649.53
"2022-08-08",56926.47
"2022-08-09",56680.3
"2022-08-10",58157.31
"2022-08-11",58311.17
"2022-08-12",58711.19
"2022-08-15",57972.68
"2022-08-16",58065
"2022-08-17",57603.43
"2022-08-18",57541.89
"2022-08-19",56711.07
"2022-08-22",55634.08
"2022-08-23",56126.42
"2022-08-24",56311.05
"2022-08-25",56711.07
"2022-08-26",55541.77
"2022-08-29",55511
"2022-08-30",55110.98
"2022-08-31",54834.04
"2022-09-01",53818.59
"2022-09-02",53818.59
"2022-09-06",53326.25
"2022-09-07",53603.19
"2022-09-08",53880.13
"2022-09-09",55203.29
"2022-09-12",55972.57
"2022-09-13",54157.07
"2022-09-14",54372.47
"2022-09-15",53972.45
"2022-09-16",53695.51
"2022-09-19",53880.13
"2022-09-20",53080.09
"2022-09-21",52587.75
"2022-09-22",52341.58
"2022-09-23",50433.77
"2022-09-26",49141.39
"2022-09-27",48833.68
"2022-09-28",50002.98
"2022-09-29",49322.35
"2022-09-30",49384.39
"2022-10-03",50501.13
"2022-10-04",52331.33
"2022-10-05",51617.86
"2022-10-06",51090.51
"2022-10-07",50439.09
"2022-10-10",50128.88
"2022-10-11",49570.52
"2022-10-12",49136.23
"2022-10-13",50315.01
"2022-10-14",49415.41
"2022-10-17",50625.21
"2022-10-18",50873.37
"2022-10-19",50315.01
"2022-10-20",50315.01
"2022-10-21",51152.55
"2022-10-24",51059.49
"2022-10-25",52083.16
"2022-10-26",52858.67
"2022-10-27",52517.45
"2022-10-28",52424.39
"2022-10-31",52145.21
"2022-11-01",52641.53
"2022-11-02",51990.1
"2022-11-03",51586.84
"2022-11-04",53479.08
"2022-11-07",53975.41
"2022-11-08",54378.67
"2022-11-09",53541.12
"2022-11-10",56177.85
"2022-11-11",57201.52
"2022-11-14",56488.05
"2022-11-15",56891.32
"2022-11-16",56457.03
"2022-11-17",56363.97
"2022-11-18",56519.07
"2022-11-21",56239.89
"2022-11-22",57294.58
"2022-11-23",57977.03
"2022-11-25",58349.28
"2022-11-28",57263.56
"2022-11-29",57542.75
"2022-11-30",58473.36
"2022-12-01",58938.66
"2022-12-02",58938.66
"2022-12-05",57883.97
"2022-12-06",57418.66
"2022-12-07",57511.73
"2022-12-08",57728.87
"2022-12-09",57728.87
"2022-12-12",57686.99
"2022-12-13",58563.88
"2022-12-14",58563.88
"2022-12-15",57499.09
"2022-12-16",57217.23
"2022-12-19",57123.27
"2022-12-20",57812.26
"2022-12-21",58375.98
"2022-12-22",58062.8
"2022-12-23",58532.57
"2022-12-27",58783.11
"2022-12-28",58156.75
"2022-12-29",59064.96
"2022-12-30",58908.38
"2023-01-03",59033.65
"2023-01-04",59597.36
"2023-01-05",59096.28
"2023-01-06",60474.26
"2023-01-09",60724.8
"2023-01-10",60662.16
"2023-01-11",60912.7
"2023-01-12",61946.18
"2023-01-13",62415.95
"2023-01-17",62478.58
"2023-01-18",62290.68
"2023-01-19",62259.36
"2023-01-20",62979.66
"2023-01-23",63167.57
"2023-01-24",63261.52
"2023-01-25",63512.06
"2023-01-26",63793.92
"2023-01-27",63919.19
"2023-01-30",63261.52
"2023-01-31",63825.24
"2023-02-01",64608.18
"2023-02-02",64263.68
"2023-02-03",63167.57
"2023-02-06",62603.85
"2023-02-07",63230.2
"2023-02-08",63010.98
"2023-02-09",63104.93
"2023-02-10",62885.71
"2023-02-13",63167.57
"2023-02-14",63386.79
"2023-02-15",63073.62
"2023-02-16",62885.71
"2023-02-17",63010.98
"2023-02-21",62666.49
"2023-02-22",62040.14
"2023-02-23",62603.85
"2023-02-24",62040.14
"2023-02-27",62885.71
"2023-02-28",62666.49
"2023-03-01",63198.89
"2023-03-02",63104.93
"2023-03-03",63981.83
"2023-03-06",63825.24
"2023-03-07",62729.12
"2023-03-08",63042.3
"2023-03-09",62697.8
"2023-03-10",62165.41
"2023-03-13",61194.56
"2023-03-14",61413.78
"2023-03-15",59691.32
"2023-03-16",59941.86
"2023-03-17",59597.36
"2023-03-20",60255.03
"2023-03-21",61006.65
"2023-03-22",60850.07
"2023-03-23",61006.65
"2023-03-24",60474.26
"2023-03-27",60850.07
"2023-03-28",61163.24
"2023-03-29",61820.91
"2023-03-30",62598.25
"2023-03-31",62754.98
"2023-04-03",63413.25
"2023-04-04",63444.59
"2023-04-05",62598.25
"2023-04-06",62660.94
"2023-04-10",62535.55
"2023-04-11",63225.17
"2023-04-12",63632.67
"2023-04-13",64573.05
"2023-04-14",64353.63
"2023-04-17",64228.25
"2023-04-18",64667.09
"2023-04-19",64322.28
"2023-04-20",64165.55
"2023-04-21",64196.9
"2023-04-24",64384.98
"2023-04-25",63413.25
"2023-04-26",63413.25
"2023-04-27",64102.86
"2023-04-28",64228.25
"2023-05-01",64040.17
"2023-05-02",63538.63
"2023-05-03",63569.98
"2023-05-04",63475.94
"2023-05-05",64447.67
"2023-05-08",64698.44
"2023-05-09",64667.09
"2023-05-10",64541.71
"2023-05-11",63789.4
"2023-05-12",63664.01
"2023-05-15",64134.21
"2023-05-16",63444.59
"2023-05-17",63601.32
"2023-05-18",63381.9
"2023-05-19",63444.59
"2023-05-22",63444.59
"2023-05-23",62880.36
"2023-05-24",62002.67
"2023-05-25",61657.86
"2023-05-26",61783.25
"2023-05-30",61469.78
"2023-05-31",60717.48
"2023-06-01",61626.52
"2023-06-02",62472.86
"2023-06-05",62441.52
"2023-06-06",62723.63
"2023-06-07",62535.55
"2023-06-08",63193.82
"2023-06-09",63131.13
"2023-06-12",63413.25
"2023-06-13",63726.71
"2023-06-14",63946.13
"2023-06-15",64384.98
"2023-06-16",64102.86
"2023-06-20",63319.21
"2023-06-21",63569.98
"2023-06-22",63037.09
"2023-06-23",62034.02
"2023-06-26",62159.4
"2023-06-27",62472.86
"2023-06-28",62660.94
"2023-06-29",62604.45
"2023-06-30",63303.94
"2023-07-03",63621.89
"2023-07-05",63208.56
"2023-07-06",62413.68
"2023-07-07",63335.74
"2023-07-10",63780.87
"2023-07-11",64448.57
"2023-07-12",65815.75
"2023-07-13",66578.83
"2023-07-14",65847.55
"2023-07-17",65815.75
"2023-07-18",66610.63
"2023-07-19",66801.4
"2023-07-20",66292.68
"2023-07-21",66101.91
"2023-07-24",66229.09
"2023-07-25",66674.22
"2023-07-26",66864.99
"2023-07-27",66324.47
"2023-07-28",66706.01
"2023-07-31",66864.99
"2023-08-01",66260.88
"2023-08-02",65275.24
"2023-08-03",65179.85
"2023-08-04",65656.78
"2023-08-07",66070.11
"2023-08-08",65402.42
"2023-08-09",65402.42
"2023-08-10",65497.8
"2023-08-11",65307.03
"2023-08-14",65084.47
"2023-08-15",64384.98
"2023-08-16",63876.25
"2023-08-17",63717.28
"2023-08-18",63462.92
"2023-08-21",63494.71
"2023-08-22",63558.3
"2023-08-23",64098.82
"2023-08-24",63272.15
"2023-08-25",63494.71
"2023-08-28",64194.2
"2023-08-29",65116.26
"2023-08-30",65179.85
"2023-08-31",65020.88
"2023-09-01",65116.26
"2023-09-05",64734.72
"2023-09-06",64607.54
"2023-09-07",64257.79
"2023-09-08",64098.82
"2023-09-11",64893.7
"2023-09-12",64830.11
"2023-09-13",64639.34
"2023-09-14",65211.65
"2023-09-15",65020.88
"2023-09-18",64830.11
"2023-09-19",65211.65
"2023-09-20",64925.49
"2023-09-21",64384.98
"2023-09-22",64321.39
"2023-09-25",64130.61
"2023-09-26",63303.94
"2023-09-27",63303.94
"2023-09-28",63730.54
"2023-09-29",63346.62
"2023-10-02",62354.83
"2023-10-03",61299.05
"2023-10-04",60755.17
"2023-10-05",61523
"2023-10-06",62290.84
"2023-10-09",62258.85
"2023-10-10",63250.64
"2023-10-11",63218.65
"2023-10-12",62546.79
"2023-10-13",61906.92
"2023-10-16",62418.81
"2023-10-17",62546.79
"2023-10-18",61746.96
"2023-10-19",61555
"2023-10-20",61043.11
"2023-10-23",60915.13
"2023-10-24",60915.13
"2023-10-25",60211.28
"2023-10-26",60115.3
"2023-10-27",60595.2
"2023-10-30",61075.1
"2023-10-31",61427.02
"2023-11-01",61938.92
"2023-11-02",62962.7
"2023-11-03",63890.5
"2023-11-06",63314.63
"2023-11-07",62738.75
"2023-11-08",62162.87
"2023-11-09",62322.83
"2023-11-10",62706.75
"2023-11-13",62802.73
"2023-11-14",64658.34
"2023-11-15",64338.41
"2023-11-16",63858.51
"2023-11-17",64882.29
"2023-11-20",65106.25
"2023-11-21",64722.33
"2023-11-22",64754.32
"2023-11-24",65362.19
"2023-11-27",65362.19
"2023-11-28",65778.11
"2023-11-29",65906.08
"2023-11-30",65682.13
"2023-12-01",66481.96
"2023-12-04",65778.11
"2023-12-05",65426.18
"2023-12-06",65554.15
"2023-12-07",65810.1
"2023-12-08",65746.11
"2023-12-11",65674.54
"2023-12-12",65380.92
"2023-12-13",66457.55
"2023-12-14",67501.55
"2023-12-15",67077.43
"2023-12-18",67175.3
"2023-12-19",67925.68
"2023-12-20",67371.05
"2023-12-21",68349.81
"2023-12-22",68708.69
"2023-12-26",68871.81
"2023-12-27",69459.07
"2023-12-28",69198.07
"2023-12-29",69263.32
"2024-01-02",68545.56
"2024-01-03",67827.81
"2024-01-04",68349.81
"2024-01-05",68415.06
"2024-01-08",69132.81
"2024-01-09",68610.81
"2024-01-10",68676.06
"2024-01-11",68480.31
"2024-01-12",68676.06
"2024-01-16",67534.18
"2024-01-17",66751.17
"2024-01-18",67273.18
"2024-01-19",67207.93
"2024-01-22",67599.43
"2024-01-23",67468.93
"2024-01-24",67925.68
"2024-01-25",68284.56
"2024-01-26",68349.81
"2024-01-29",68578.19
"2024-01-30",68512.94
"2024-01-31",68219.31
"2024-02-01",68839.19
"2024-02-02",68121.43
"2024-02-05",67436.3
"2024-02-06",67860.43
"2024-02-07",67990.93
"2024-02-08",67827.81
"2024-02-09",67762.56
"2024-02-12",68219.31
"2024-02-13",66914.3
"2024-02-14",67338.43
"2024-02-15",67893.06
"2024-02-16",68088.81
"2024-02-20",68186.68
"2024-02-21",68545.56
"2024-02-22",69067.56
"2024-02-23",69034.94
"2024-02-26",68937.06
"2024-02-27",69198.07
"2024-02-28",69002.31
"2024-02-29",69198.07
"2024-03-01",69948.45
"2024-03-04",69654.82
"2024-03-05",69687.44
"2024-03-06",70731.45
"2024-03-07",71481.83
"2024-03-08",71449.2
"2024-03-11",70992.45
"2024-03-12",71449.2
"2024-03-13",71416.58
"2024-03-14",71155.58
"2024-03-15",71449.2
"2024-03-18",71547.08
"2024-03-19",71612.33
"2024-03-20",72362.71
"2024-03-21",72427.96
"2024-03-22",72134.33
"2024-03-25",72232.21
"2024-03-26",72460.59
"2024-03-27",72524.11
"2024-03-28",72948.61
"2024-04-01",72556.76
"2024-04-02",72295.53
"2024-04-03",73307.8
"2024-04-04",72915.95
"2024-04-05",73275.14
"2024-04-08",73699.64
"2024-04-09",73666.99
"2024-04-10",72915.95
"2024-04-11",72981.26
"2024-04-12",71968.99
"2024-04-15",71642.45
"2024-04-16",70630.19
"2024-04-17",70695.49
"2024-04-18",70989.38
"2024-04-19",70695.49
"2024-04-22",71511.84
"2024-04-23",72164.92
"2024-04-24",71936.34
"2024-04-25",71773.07
"2024-04-26",72230.22
"2024-04-29",73177.18
"2024-04-30",72099.61
"2024-05-01",71871.03
"2024-05-02",73111.88
"2024-05-03",73471.07
"2024-05-06",74026.18
"2024-05-07",73993.53
"2024-05-08",73928.22
"2024-05-09",74613.95
"2024-05-10",74809.87
"2024-05-13",74842.53
"2024-05-14",75299.68
"2024-05-15",76050.72
"2024-05-16",75626.22
"2024-05-17",76148.68
"2024-05-20",76344.6
"2024-05-21",76246.64
"2024-05-22",75332.33
"2024-05-23",74875.18
"2024-05-24",75756.83
"2024-05-28",76050.72
"2024-05-29",74907.84
"2024-05-30",75822.14
"2024-05-31",76507.87
"2024-06-03",76671.14
"2024-06-04",75952.76
"2024-06-05",75789.49
"2024-06-06",75887.45
"2024-06-07",74875.18
"2024-06-10",75234.37
"2024-06-11",74254.76
"2024-06-12",75103.76
"2024-06-13",73732.3
"2024-06-14",73111.88
"2024-06-17",73503.72
"2024-06-18",74058.84
"2024-06-20",74222.11
"2024-06-21",73503.72
"2024-06-24",74189.45
"2024-06-25",74091.49
"2024-06-26",73373.11
"2024-06-27",73797.48
"2024-06-28",73665.4
"2024-07-01",73896.53
"2024-07-02",74160.68
"2024-07-03",74887.1
"2024-07-05",75514.46
"2024-07-08",75250.31
"2024-07-09",74854.08
"2024-07-10",75613.52
"2024-07-11",76372.96
"2024-07-12",77165.41
"2024-07-15",76901.26
"2024-07-16",77429.57
"2024-07-17",77198.43
"2024-07-18",76934.28
"2024-07-19",76405.98
"2024-07-22",76868.24
"2024-07-23",76736.17
"2024-07-24",75943.71
"2024-07-25",75547.48
"2024-07-26",76439
"2024-07-29",76372.96
"2024-07-30",76472.01
"2024-07-31",77693.72
"2024-08-01",75514.46
"2024-08-02",73896.53
"2024-08-05",71552.18
"2024-08-06",72113.51
"2024-08-07",72113.51
"2024-08-08",72872.94
"2024-08-09",73434.27
"2024-08-12",73764.46
"2024-08-13",74788.05
"2024-08-14",75184.27
"2024-08-15",75910.69
"2024-08-16",76538.05
"2024-08-19",77429.57
"2024-08-20",77165.41
"2024-08-21",77924.85
"2024-08-22",77363.53
"2024-08-23",78816.36
"2024-08-26",78552.21
"2024-08-27",78882.4
"2024-08-28",78189
"2024-08-29",78222.02
"2024-08-30",78585.23
"2024-09-03",76868.24
"2024-09-04",76670.13
"2024-09-05",77231.45
"2024-09-06",75481.44
"2024-09-09",75943.71
"2024-09-10",75877.67
"2024-09-11",75910.69
"2024-09-12",76835.22
"2024-09-13",77330.51
"2024-09-16",77957.87
"2024-09-17",77891.83
"2024-09-18",77957.87
"2024-09-19",79509.76
"2024-09-20",78783.35
"2024-09-23",78948.44
"2024-09-24",79311.65
"2024-09-25",78849.38
"2024-09-26",80599.39
"2024-09-27",79944.76
"2024-09-30",79911.4
"2024-10-01",79311.07
"2024-10-02",79044.25
"2024-10-03",78477.27
"2024-10-04",79211.01
"2024-10-07",78710.73
"2024-10-08",78143.75
"2024-10-09",77976.99
"2024-10-10",78143.75
"2024-10-11",78477.27
"2024-10-14",78443.92
"2024-10-15",77843.58
"2024-10-16",78143.75
"2024-10-17",78177.1
"2024-10-18",78677.38
"2024-10-21",77743.52
"2024-10-22",77610.12
"2024-10-23",76576.2
"2024-10-24",76742.96
"2024-10-25",76442.79
"2024-10-28",76642.91
"2024-10-29",76409.44
"2024-10-30",76276.03
"2024-10-31",75809.11
"2024-11-01",75775.75
"2024-11-04",75975.87
"2024-11-05",76776.32
"2024-11-06",75909.16
"2024-11-07",77476.71
"2024-11-08",76276.03
"2024-11-11",75975.87
"2024-11-12",74841.9
"2024-11-13",74274.91
"2024-11-14",74475.03
"2024-11-15",74408.32
"2024-11-18",75242.12
"2024-11-19",75208.77
"2024-11-20",74808.55
"2024-11-21",75142.07
"2024-11-22",75242.12
"2024-11-25",75375.53
"2024-11-26",74808.55
"2024-11-27",75175.42
"2024-11-29",76242.68
"2024-12-02",75975.87
"2024-12-03",76609.55
"2024-12-04",76642.91
"2024-12-05",77209.89
"2024-12-06",76943.08
"2024-12-09",77009.78
"2024-12-10",76772.41
"2024-12-11",77249.47
"2024-12-12",76465.73
"2024-12-13",76261.28
"2024-12-16",75988.67
"2024-12-17",75307.16
"2024-12-18",73807.83
"2024-12-19",73569.3
"2024-12-20",74012.29
"2024-12-23",74318.97
"2024-12-24",74421.19
"2024-12-26",74625.65
"2024-12-27",74727.87
"2024-12-30",74659.72
"2024-12-31",74727.87
"2025-01-02",74659.72
"2025-01-03",74932.33
"2025-01-06",75511.61
"2025-01-07",75034.56
"2025-01-08",74727.87
"2025-01-10",73637.45
"2025-01-13",73398.92
"2025-01-14",73944.13
"2025-01-15",75000.48
"2025-01-16",75000.48
"2025-01-17",75307.16
"2025-01-21",76704.26
"2025-01-22",76431.66
"2025-01-23",76704.26
"2025-01-24",77113.17
"2025-01-27",76806.49
"2025-01-28",76908.72
"2025-01-29",77045.02
"2025-01-30",77965.06
"2025-01-31",77385.77
"2025-02-03",76636.11
"2025-02-04",77556.15
"2025-02-05",78339.89
"2025-02-06",78885.1
"2025-02-07",78544.35
